workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"bst-haskell","HedgehogGbE","InsertUnion",["insert_3"],"solve",313.00,0.00,100.00,0.0122
"bst-haskell","HedgehogGbE","InsertUnion",["union_6"],"solve",24.10,0.00,100.00,0.0012
"bst-haskell","HedgehogGbE","InsertUnion",["union_7"],"solve",65.00,0.00,100.00,0.0017
"bst-haskell","HedgehogGbE","InsertUnion",["union_8"],"solve",345.00,0.00,100.00,0.0120
"bst-haskell","HedgehogGbE","UnionDeleteInsert",["insert_1"],"solve",23.50,0.00,100.00,0.0012
"bst-haskell","HedgehogGbE","UnionDeleteInsert",["insert_2"],"solve",29.80,0.00,100.00,0.0012
"bst-haskell","HedgehogGbE","UnionDeleteInsert",["insert_3"],"solve",271.80,0.00,100.00,0.0073
"bst-haskell","HedgehogGbE","UnionDeleteInsert",["delete_4"],"solve",23.70,0.00,100.00,0.0012
"bst-haskell","HedgehogGbE","UnionDeleteInsert",["delete_5"],"solve",404.10,0.00,100.00,0.0145
"bst-haskell","HedgehogGbE","UnionDeleteInsert",["union_6"],"solve",28.80,0.00,100.00,0.0013
"bst-haskell","HedgehogGbE","UnionDeleteInsert",["union_7"],"solve",62.20,0.00,100.00,0.0016
"bst-haskell","HedgehogGbE","UnionDeleteInsert",["union_8"],"solve",74896.40,0.00,100.00,5.0449
"bst-haskell","HedgehogGbE","InsertDelete",["insert_2"],"solve",1037.40,0.00,100.00,0.0453
"bst-haskell","HedgehogGbE","InsertDelete",["insert_3"],"solve",55740.80,0.00,100.00,2.2646
"bst-haskell","HedgehogGbE","InsertDelete",["delete_4"],"solve",7.90,0.00,100.00,0.0010
"bst-haskell","HedgehogGbE","DeleteModel",["delete_4"],"solve",23.30,0.00,100.00,0.0011
"bst-haskell","HedgehogGbE","DeleteModel",["delete_5"],"solve",227.40,0.00,100.00,0.0078
"bst-haskell","HedgehogGbE","DeletePost",["delete_4"],"solve",166.20,0.00,100.00,0.0062
"bst-haskell","HedgehogGbE","DeletePost",["delete_5"],"solve",195212.00,0.00,100.00,7.4295
"bst-haskell","HedgehogGbE","DeleteDelete",["delete_4"],"solve",61358.50,0.00,100.00,2.3258
"bst-haskell","HedgehogGbE","DeleteDelete",["delete_5"],"solve",254984.30,0.00,100.00,10.0005
"bst-haskell","HedgehogGbE","DeleteUnion",["delete_4"],"solve",243.60,0.00,100.00,0.0110
"bst-haskell","HedgehogGbE","DeleteUnion",["delete_5"],"solve",718.10,0.00,100.00,0.0456
"bst-haskell","HedgehogGbE","DeleteUnion",["union_6"],"solve",341.00,0.00,100.00,0.0158
"bst-haskell","HedgehogGbE","DeleteUnion",["union_7"],"solve",425.50,0.00,100.00,0.0184
"bst-haskell","HedgehogGbE","DeleteUnion",["union_8"],"solve",28600.60,0.00,100.00,1.8558
"bst-haskell","HedgehogGbE","UnionValid",["union_6"],"solve",25.40,0.00,100.00,0.0012
"bst-haskell","HedgehogGbE","UnionValid",["union_7"],"solve",73.80,0.00,100.00,0.0018
"bst-haskell","HedgehogGbE","UnionPost",["union_6"],"solve",204.90,0.00,100.00,0.0098
"bst-haskell","HedgehogGbE","UnionPost",["union_7"],"solve",394.20,0.00,100.00,0.0145
"bst-haskell","HedgehogGbE","UnionPost",["union_8"],"solve",20834.70,0.00,100.00,1.2457
"bst-haskell","HedgehogGbE","UnionModel",["union_6"],"solve",28.80,0.00,100.00,0.0012
"bst-haskell","HedgehogGbE","UnionModel",["union_7"],"solve",65.70,0.00,100.00,0.0017
"bst-haskell","HedgehogGbE","UnionModel",["union_8"],"solve",348.30,0.00,100.00,0.0068
"bst-haskell","HedgehogGbE","UnionUnionAssoc",["union_6"],"solve",31.90,0.00,100.00,0.0013
"bst-haskell","HedgehogGbE","UnionUnionAssoc",["union_7"],"solve",63.90,0.00,100.00,0.0017
"bst-haskell","HedgehogGbE","UnionUnionAssoc",["union_8"],"solve",273.70,0.00,100.00,0.0054
"bst-haskell","HedgehogCBC2","InsertPost",["insert_1"],"solve",307.20,0.00,100.00,0.0099
"bst-haskell","HedgehogCBC2","InsertPost",["insert_2"],"solve",654.10,0.00,100.00,0.0182
"bst-haskell","HedgehogCBC2","InsertPost",["insert_3"],"solve",72137.90,0.00,100.00,1.6528
"bst-haskell","HedgehogCBC2","InsertModel",["insert_1"],"solve",14.30,0.00,100.00,0.0011
"bst-haskell","HedgehogCBC2","InsertModel",["insert_2"],"solve",18.20,0.00,100.00,0.0011
"bst-haskell","HedgehogCBC2","InsertModel",["insert_3"],"solve",410.30,0.00,100.00,0.0103
"bst-haskell","HedgehogCBC2","DeleteInsert",["insert_1"],"solve",850.40,0.00,100.00,0.0203
"bst-haskell","HedgehogCBC2","DeleteInsert",["insert_2"],"solve",1031.00,0.00,100.00,0.0252
"bst-haskell","HedgehogCBC2","DeleteInsert",["delete_4"],"solve",7.70,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC2","DeleteInsert",["delete_5"],"solve",832.80,0.00,100.00,0.0206
"bst-haskell","HedgehogCBC2","InsertInsert",["insert_1"],"solve",9.00,0.00,100.00,0.0009
"bst-haskell","HedgehogCBC2","InsertInsert",["insert_2"],"solve",8.30,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC2","InsertInsert",["insert_3"],"solve",267.50,0.00,100.00,0.0070
"bst-haskell","HedgehogCBC2","InsertUnion",["insert_1"],"solve",13.30,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC2","InsertUnion",["insert_2"],"solve",18.40,0.00,100.00,0.0014
"bst-haskell","HedgehogCBC2","InsertUnion",["insert_3"],"solve",181.70,0.00,100.00,0.0067
"bst-haskell","HedgehogCBC2","InsertUnion",["union_6"],"solve",11.10,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC2","InsertUnion",["union_7"],"solve",26.80,0.00,100.00,0.0015
"bst-haskell","HedgehogCBC2","InsertUnion",["union_8"],"solve",656.90,0.00,100.00,0.0214
"bst-haskell","HedgehogCBC2","UnionDeleteInsert",["insert_1"],"solve",15.90,0.00,100.00,0.0011
"bst-haskell","HedgehogCBC2","UnionDeleteInsert",["insert_2"],"solve",16.20,0.00,100.00,0.0011
"bst-haskell","HedgehogCBC2","UnionDeleteInsert",["insert_3"],"solve",345.70,0.00,100.00,0.0130
"bst-haskell","HedgehogCBC2","UnionDeleteInsert",["delete_4"],"solve",13.90,0.00,100.00,0.0011
"bst-haskell","HedgehogCBC2","UnionDeleteInsert",["delete_5"],"solve",227.80,0.00,100.00,0.0086
"bst-haskell","HedgehogCBC2","UnionDeleteInsert",["union_6"],"solve",18.10,0.00,100.00,0.0013
"bst-haskell","HedgehogCBC2","UnionDeleteInsert",["union_7"],"solve",37.80,0.00,100.00,0.0018
"bst-haskell","HedgehogCBC2","UnionDeleteInsert",["union_8"],"solve",40787.70,0.00,100.00,1.3538
"bst-haskell","HedgehogCBC2","InsertDelete",["insert_2"],"solve",2338.90,0.00,100.00,0.0567
"bst-haskell","HedgehogCBC2","InsertDelete",["insert_3"],"solve",70755.50,0.00,100.00,1.6353
"bst-haskell","HedgehogCBC2","InsertDelete",["delete_4"],"solve",7.50,0.00,100.00,0.0010
"bst-haskell","HedgehogCBC2","DeleteModel",["delete_4"],"solve",12.60,0.00,100.00,0.0016
"bst-haskell","HedgehogCBC2","DeleteModel",["delete_5"],"solve",599.00,0.00,100.00,0.0145
"bst-haskell","HedgehogCBC2","DeletePost",["delete_4"],"solve",384.00,0.00,100.00,0.0103
"bst-haskell","HedgehogCBC2","DeletePost",["delete_5"],"solve",163394.30,0.00,100.00,3.5485
"bst-haskell","HedgehogCBC2","DeleteDelete",["delete_4"],"solve",57918.10,0.00,100.00,1.2386
"bst-haskell","HedgehogCBC2","DeleteDelete",["delete_5"],"solve",227423.60,0.00,100.00,5.0930
"bst-haskell","HedgehogCBC2","DeleteUnion",["delete_4"],"solve",569.10,0.00,100.00,0.0213
"bst-haskell","HedgehogCBC2","DeleteUnion",["delete_5"],"solve",1906.20,0.00,100.00,0.0603
"bst-haskell","HedgehogCBC2","DeleteUnion",["union_6"],"solve",522.50,0.00,100.00,0.0176
"bst-haskell","HedgehogCBC2","DeleteUnion",["union_7"],"solve",1433.00,0.00,100.00,0.0452
"bst-haskell","HedgehogCBC2","DeleteUnion",["union_8"],"solve",31642.00,0.00,100.00,0.9770
"bst-haskell","HedgehogCBC2","UnionValid",["union_6"],"solve",19.20,0.00,100.00,0.0017
"bst-haskell","HedgehogCBC2","UnionValid",["union_7"],"solve",26.00,0.00,100.00,0.0022
"bst-haskell","HedgehogCBC2","UnionPost",["union_6"],"solve",819.20,0.00,100.00,0.0263
"bst-haskell","HedgehogCBC2","UnionPost",["union_7"],"solve",3246.90,0.00,100.00,0.0997
"bst-haskell","HedgehogCBC2","UnionPost",["union_8"],"solve",21633.60,0.00,100.00,0.6523
"bst-haskell","HedgehogCBC2","UnionModel",["union_6"],"solve",14.30,0.00,100.00,0.0012
"bst-haskell","HedgehogCBC2","UnionModel",["union_7"],"solve",30.60,0.00,100.00,0.0017
"bst-haskell","HedgehogCBC2","UnionModel",["union_8"],"solve",212.30,0.00,100.00,0.0079
"bst-haskell","HedgehogCBC2","UnionUnionAssoc",["union_6"],"solve",23.70,0.00,100.00,0.0015
"bst-haskell","HedgehogCBC2","UnionUnionAssoc",["union_7"],"solve",27.70,0.00,100.00,0.0016
"bst-haskell","HedgehogCBC2","UnionUnionAssoc",["union_8"],"solve",806.80,0.00,100.00,0.0335
"bst-haskell","Falsify","InsertPost",["insert_1"],"solve",6192.70,1473.00,100.00,0.1310
"bst-haskell","Falsify","InsertPost",["insert_2"],"solve",5325.80,803.30,100.00,0.1057
"bst-haskell","Falsify","InsertPost",["insert_3"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","InsertModel",["insert_1"],"solve",335.60,2.20,100.00,0.0019
"bst-haskell","Falsify","InsertModel",["insert_2"],"solve",479.10,1.80,100.00,0.0027
"bst-haskell","Falsify","InsertModel",["insert_3"],"solve",2922.50,243.30,100.00,0.0475
"bst-haskell","Falsify","DeleteInsert",["insert_1"],"solve",11838.50,320.10,100.00,0.2656
"bst-haskell","Falsify","DeleteInsert",["insert_2"],"solve",9367.50,133.00,100.00,0.1949
"bst-haskell","Falsify","DeleteInsert",["delete_4"],"solve",173.50,0.10,100.00,0.0009
"bst-haskell","Falsify","DeleteInsert",["delete_5"],"solve",9306.50,5731.70,100.00,0.2102
"bst-haskell","Falsify","InsertInsert",["insert_1"],"solve",199.20,0.10,100.00,0.0012
"bst-haskell","Falsify","InsertInsert",["insert_2"],"solve",209.00,0.30,100.00,0.0013
"bst-haskell","Falsify","InsertInsert",["insert_3"],"solve",1578.40,1369.20,100.00,0.0372
"bst-haskell","Falsify","InsertUnion",["insert_1"],"solve",375.20,6.60,100.00,0.0030
"bst-haskell","Falsify","InsertUnion",["insert_2"],"solve",545.60,5.80,100.00,0.0040
"bst-haskell","Falsify","InsertUnion",["insert_3"],"solve",7647.20,3011.20,100.00,0.5264
"bst-haskell","Falsify","InsertUnion",["union_6"],"solve",248.80,10.90,100.00,0.0026
"bst-haskell","Falsify","InsertUnion",["union_7"],"solve",1876.70,60.30,100.00,0.0147
"bst-haskell","Falsify","InsertUnion",["union_8"],"solve",43277.50,18556.60,100.00,3.4687
"bst-haskell","Falsify","UnionDeleteInsert",["insert_1"],"solve",364.80,3.40,100.00,0.0025
"bst-haskell","Falsify","UnionDeleteInsert",["insert_2"],"solve",657.20,3.80,100.00,0.0078
"bst-haskell","Falsify","UnionDeleteInsert",["insert_3"],"solve",9068.30,3025.60,100.00,0.6468
"bst-haskell","Falsify","UnionDeleteInsert",["delete_4"],"solve",389.20,7.70,100.00,0.0030
"bst-haskell","Falsify","UnionDeleteInsert",["delete_5"],"solve",22723.30,2688.00,100.00,1.7528
"bst-haskell","Falsify","UnionDeleteInsert",["union_6"],"solve",668.60,15.50,100.00,0.0049
"bst-haskell","Falsify","UnionDeleteInsert",["union_7"],"solve",1784.00,78.90,100.00,0.0142
"bst-haskell","Falsify","UnionDeleteInsert",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","InsertDelete",["insert_2"],"solve",18997.10,7393.40,100.00,0.4274
"bst-haskell","Falsify","InsertDelete",["insert_3"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","InsertDelete",["delete_4"],"solve",184.00,0.00,100.00,0.0010
"bst-haskell","Falsify","DeleteModel",["delete_4"],"solve",295.90,0.80,100.00,0.0012
"bst-haskell","Falsify","DeleteModel",["delete_5"],"solve",39098.00,14539.40,100.00,0.7717
"bst-haskell","Falsify","DeletePost",["delete_4"],"solve",6486.80,131.90,100.00,0.1386
"bst-haskell","Falsify","DeletePost",["delete_5"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","DeleteDelete",["delete_4"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","DeleteDelete",["delete_5"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","DeleteUnion",["delete_4"],"solve",45669.50,13032.60,100.00,3.5931
"bst-haskell","Falsify","DeleteUnion",["delete_5"],"solve",30507.10,13491.20,100.00,2.4144
"bst-haskell","Falsify","DeleteUnion",["union_6"],"solve",54640.40,247638.10,100.00,4.3297
"bst-haskell","Falsify","DeleteUnion",["union_7"],"solve",95802.70,32716.70,100.00,7.3950
"bst-haskell","Falsify","DeleteUnion",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","UnionValid",["union_6"],"solve",215.50,60.20,100.00,0.0075
"bst-haskell","Falsify","UnionValid",["union_7"],"solve",1282.80,139.60,100.00,0.0241
"bst-haskell","Falsify","UnionPost",["union_6"],"solve",7909.60,237.80,100.00,0.1819
"bst-haskell","Falsify","UnionPost",["union_7"],"solve",17221.80,488.80,100.00,0.4146
"bst-haskell","Falsify","UnionPost",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Falsify","UnionModel",["union_6"],"solve",212.50,28.30,100.00,0.0064
"bst-haskell","Falsify","UnionModel",["union_7"],"solve",1632.40,111.70,100.00,0.0239
"bst-haskell","Falsify","UnionModel",["union_8"],"solve",231973.10,1665.40,100.00,18.0770
"bst-haskell","Falsify","UnionUnionAssoc",["union_6"],"solve",324.20,6.20,100.00,0.0379
"bst-haskell","Falsify","UnionUnionAssoc",["union_7"],"solve",1722.20,50.90,100.00,0.0607
"bst-haskell","Falsify","UnionUnionAssoc",["union_8"],"solve",290944.00,1012274.50,100.00,77.9551
"bst-haskell","FalsifyCBC","InsertPost",["insert_1"],"solve",2054.00,0.00,100.00,0.0120
"bst-haskell","FalsifyCBC","InsertPost",["insert_2"],"solve",2027.60,0.00,100.00,0.0188
"bst-haskell","FalsifyCBC","InsertPost",["insert_3"],"solve",647782.60,0.00,100.00,5.5555
"bst-haskell","FalsifyCBC","InsertModel",["insert_1"],"solve",69.20,0.00,100.00,0.0007
"bst-haskell","FalsifyCBC","InsertModel",["insert_2"],"solve",70.20,0.00,100.00,0.0007
"bst-haskell","FalsifyCBC","InsertModel",["insert_3"],"solve",3078.70,0.00,100.00,0.0359
"bst-haskell","FalsifyCBC","DeleteInsert",["insert_1"],"solve",2533.40,0.00,100.00,0.0139
"bst-haskell","FalsifyCBC","DeleteInsert",["insert_2"],"solve",2391.70,0.00,100.00,0.0390
"bst-haskell","FalsifyCBC","DeleteInsert",["delete_4"],"solve",179.70,0.00,100.00,0.0009
"bst-haskell","FalsifyCBC","DeleteInsert",["delete_5"],"solve",2758.20,0.00,100.00,0.0746
"bst-haskell","FalsifyCBC","InsertInsert",["insert_1"],"solve",206.30,0.00,100.00,0.0012
"bst-haskell","FalsifyCBC","InsertInsert",["insert_2"],"solve",211.30,0.00,100.00,0.0012
"bst-haskell","FalsifyCBC","InsertInsert",["insert_3"],"solve",888.90,0.00,100.00,0.0231
"bst-haskell","FalsifyCBC","InsertUnion",["insert_1"],"solve",89.00,0.00,100.00,0.0008
"bst-haskell","FalsifyCBC","InsertUnion",["insert_2"],"solve",87.20,0.00,100.00,0.0010
"bst-haskell","FalsifyCBC","InsertUnion",["insert_3"],"solve",3198.00,0.00,100.00,0.0494
"bst-haskell","FalsifyCBC","InsertUnion",["union_6"],"solve",81.20,0.00,100.00,0.0008
"bst-haskell","FalsifyCBC","InsertUnion",["union_7"],"solve",867.90,0.00,100.00,0.0080
"bst-haskell","FalsifyCBC","InsertUnion",["union_8"],"solve",4002.40,0.00,100.00,0.0952
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["insert_1"],"solve",86.40,0.00,100.00,0.0008
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["insert_2"],"solve",91.20,0.00,100.00,0.0015
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["insert_3"],"solve",3215.50,0.00,100.00,0.0708
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["delete_4"],"solve",86.20,0.00,100.00,0.0014
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["delete_5"],"solve",3520.20,0.00,100.00,0.0727
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["union_6"],"solve",814.00,0.00,100.00,0.0131
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["union_7"],"solve",780.60,0.00,100.00,0.0093
"bst-haskell","FalsifyCBC","UnionDeleteInsert",["union_8"],"solve",127472.80,0.00,100.00,6.6026
"bst-haskell","FalsifyCBC","InsertDelete",["insert_2"],"solve",3224.70,0.00,100.00,0.0792
"bst-haskell","FalsifyCBC","InsertDelete",["insert_3"],"solve",472974.60,0.00,100.00,13.2440
"bst-haskell","FalsifyCBC","InsertDelete",["delete_4"],"solve",175.50,0.00,100.00,0.0010
"bst-haskell","FalsifyCBC","DeleteModel",["delete_4"],"solve",53.60,0.00,100.00,0.0006
"bst-haskell","FalsifyCBC","DeleteModel",["delete_5"],"solve",1544.40,0.00,100.00,0.0251
"bst-haskell","FalsifyCBC","DeletePost",["delete_4"],"solve",1263.50,0.00,100.00,0.0087
"bst-haskell","FalsifyCBC","DeletePost",["delete_5"],"solve",439863.60,0.00,100.00,3.6134
"bst-haskell","FalsifyCBC","DeleteDelete",["delete_4"],"solve",127910.70,0.00,100.00,1.1856
"bst-haskell","FalsifyCBC","DeleteDelete",["delete_5"],"solve",2569914.00,0.00,100.00,71.5138
"bst-haskell","FalsifyCBC","DeleteUnion",["delete_4"],"solve",2349.10,0.00,100.00,0.0269
"bst-haskell","FalsifyCBC","DeleteUnion",["delete_5"],"solve",2998.80,0.00,100.00,0.1453
"bst-haskell","FalsifyCBC","DeleteUnion",["union_6"],"solve",1645.20,0.00,100.00,0.0657
"bst-haskell","FalsifyCBC","DeleteUnion",["union_7"],"solve",2969.10,0.00,100.00,0.0798
"bst-haskell","FalsifyCBC","DeleteUnion",["union_8"],"solve",71555.00,0.00,100.00,3.5316
"bst-haskell","FalsifyCBC","UnionValid",["union_6"],"solve",844.30,0.00,100.00,0.0163
"bst-haskell","FalsifyCBC","UnionValid",["union_7"],"solve",1767.70,0.00,100.00,0.0273
"bst-haskell","FalsifyCBC","UnionPost",["union_6"],"solve",2456.70,0.00,100.00,0.0225
"bst-haskell","FalsifyCBC","UnionPost",["union_7"],"solve",3552.40,0.00,100.00,0.0309
"bst-haskell","FalsifyCBC","UnionPost",["union_8"],"solve",148805.80,0.00,100.00,1.7974
"bst-haskell","FalsifyCBC","UnionModel",["union_6"],"solve",680.20,0.00,100.00,0.0188
"bst-haskell","FalsifyCBC","UnionModel",["union_7"],"solve",1799.80,0.00,100.00,0.0406
"bst-haskell","FalsifyCBC","UnionModel",["union_8"],"solve",4171.20,0.00,100.00,0.1635
"bst-haskell","FalsifyCBC","UnionUnionAssoc",["union_6"],"solve",230.90,0.00,100.00,0.0066
"bst-haskell","FalsifyCBC","UnionUnionAssoc",["union_7"],"solve",685.80,0.00,100.00,0.0155
"bst-haskell","FalsifyCBC","UnionUnionAssoc",["union_8"],"solve",4992.20,0.00,100.00,0.2444
"bst-haskell","FalsifyGbE","InsertPost",["insert_1"],"solve",1135.00,0.00,100.00,0.0158
"bst-haskell","FalsifyGbE","InsertPost",["insert_2"],"solve",2404.00,0.00,100.00,0.0428
"bst-haskell","FalsifyGbE","InsertPost",["insert_3"],"solve",167493.40,0.00,100.00,5.7813
"bst-haskell","FalsifyGbE","InsertModel",["insert_1"],"solve",352.70,0.00,100.00,0.0020
"bst-haskell","FalsifyGbE","InsertModel",["insert_2"],"solve",677.20,0.00,100.00,0.0040
"bst-haskell","FalsifyGbE","InsertModel",["insert_3"],"solve",2205.70,0.00,100.00,0.0255
"bst-haskell","FalsifyGbE","DeleteInsert",["insert_1"],"solve",1686.90,0.00,100.00,0.0445
"bst-haskell","FalsifyGbE","DeleteInsert",["insert_2"],"solve",2408.10,0.00,100.00,0.0507
"bst-haskell","FalsifyGbE","DeleteInsert",["delete_4"],"solve",167.70,0.00,100.00,0.0009
"bst-haskell","FalsifyGbE","DeleteInsert",["delete_5"],"solve",2502.40,0.00,100.00,0.1125
"bst-haskell","FalsifyGbE","InsertInsert",["insert_1"],"solve",213.60,0.00,100.00,0.0013
"bst-haskell","FalsifyGbE","InsertInsert",["insert_2"],"solve",174.90,0.00,100.00,0.0011
"bst-haskell","FalsifyGbE","InsertInsert",["insert_3"],"solve",1583.20,0.00,100.00,0.0730
"bst-haskell","FalsifyGbE","InsertUnion",["insert_1"],"solve",401.80,0.00,100.00,0.0022
"bst-haskell","FalsifyGbE","InsertUnion",["insert_2"],"solve",1032.20,0.00,100.00,0.0076
"bst-haskell","FalsifyGbE","InsertUnion",["insert_3"],"solve",2022.20,0.00,100.00,0.0284
"bst-haskell","FalsifyGbE","InsertUnion",["union_6"],"solve",354.20,0.00,100.00,0.0033
"bst-haskell","FalsifyGbE","InsertUnion",["union_7"],"solve",1776.50,0.00,100.00,0.0139
"bst-haskell","FalsifyGbE","InsertUnion",["union_8"],"solve",3611.90,0.00,100.00,0.1051
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["insert_1"],"solve",390.20,0.00,100.00,0.0033
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["insert_2"],"solve",1446.90,0.00,100.00,0.0167
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["insert_3"],"solve",2147.60,0.00,100.00,0.0465
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["delete_4"],"solve",404.80,0.00,100.00,0.0037
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["delete_5"],"solve",2508.50,0.00,100.00,0.0630
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["union_6"],"solve",728.90,0.00,100.00,0.0104
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["union_7"],"solve",2588.30,0.00,100.00,0.0322
"bst-haskell","FalsifyGbE","UnionDeleteInsert",["union_8"],"solve",25802.30,0.00,100.00,2.0407
"bst-haskell","FalsifyGbE","InsertDelete",["insert_2"],"solve",3706.80,0.00,100.00,0.1281
"bst-haskell","FalsifyGbE","InsertDelete",["insert_3"],"solve",106588.90,0.00,100.00,5.0988
"bst-haskell","FalsifyGbE","InsertDelete",["delete_4"],"solve",170.50,0.00,100.00,0.0010
"bst-haskell","FalsifyGbE","DeleteModel",["delete_4"],"solve",306.20,0.00,100.00,0.0011
"bst-haskell","FalsifyGbE","DeleteModel",["delete_5"],"solve",887.50,0.00,100.00,0.0121
"bst-haskell","FalsifyGbE","DeletePost",["delete_4"],"solve",945.40,0.00,100.00,0.0129
"bst-haskell","FalsifyGbE","DeletePost",["delete_5"],"solve",179409.00,0.00,100.00,6.0836
"bst-haskell","FalsifyGbE","DeleteDelete",["delete_4"],"solve",40529.80,0.00,100.00,1.3062
"bst-haskell","FalsifyGbE","DeleteDelete",["delete_5"],"solve",874932.70,0.00,100.00,41.8525
"bst-haskell","FalsifyGbE","DeleteUnion",["delete_4"],"solve",1395.20,0.00,100.00,0.0345
"bst-haskell","FalsifyGbE","DeleteUnion",["delete_5"],"solve",2501.00,0.00,100.00,0.1717
"bst-haskell","FalsifyGbE","DeleteUnion",["union_6"],"solve",1079.50,0.00,100.00,0.0250
"bst-haskell","FalsifyGbE","DeleteUnion",["union_7"],"solve",4052.80,0.00,100.00,0.1167
"bst-haskell","FalsifyGbE","DeleteUnion",["union_8"],"solve",22408.60,0.00,100.00,1.5902
"bst-haskell","FalsifyGbE","UnionValid",["union_6"],"solve",169.90,0.00,100.00,0.0025
"bst-haskell","FalsifyGbE","UnionValid",["union_7"],"solve",881.30,0.00,100.00,0.0062
"bst-haskell","FalsifyGbE","UnionPost",["union_6"],"solve",1485.30,0.00,100.00,0.0292
"bst-haskell","FalsifyGbE","UnionPost",["union_7"],"solve",3453.40,0.00,100.00,0.0643
"bst-haskell","FalsifyGbE","UnionPost",["union_8"],"solve",15177.90,0.00,100.00,0.7568
"bst-haskell","FalsifyGbE","UnionModel",["union_6"],"solve",168.60,0.00,100.00,0.0035
"bst-haskell","FalsifyGbE","UnionModel",["union_7"],"solve",955.10,0.00,100.00,0.0083
"bst-haskell","FalsifyGbE","UnionModel",["union_8"],"solve",4041.60,0.00,100.00,0.1186
"bst-haskell","FalsifyGbE","UnionUnionAssoc",["union_6"],"solve",296.80,0.00,100.00,0.0081
"bst-haskell","FalsifyGbE","UnionUnionAssoc",["union_7"],"solve",1979.40,0.00,100.00,0.0281
"bst-haskell","FalsifyGbE","UnionUnionAssoc",["union_8"],"solve",6055.00,0.00,100.00,0.2611
"bst-haskell","FalsifyCBC2","InsertPost",["insert_1"],"solve",1420.80,0.00,100.00,0.0126
"bst-haskell","FalsifyCBC2","InsertPost",["insert_2"],"solve",1605.10,0.00,100.00,0.0116
"bst-haskell","FalsifyCBC2","InsertPost",["insert_3"],"solve",248479.60,0.00,100.00,2.1924
"bst-haskell","FalsifyCBC2","InsertModel",["insert_1"],"solve",71.40,0.00,100.00,0.0007
"bst-haskell","FalsifyCBC2","InsertModel",["insert_2"],"solve",68.80,0.00,100.00,0.0008
"bst-haskell","FalsifyCBC2","InsertModel",["insert_3"],"solve",2947.00,0.00,100.00,0.0327
"bst-haskell","FalsifyCBC2","DeleteInsert",["insert_1"],"solve",2578.70,0.00,100.00,0.0138
"bst-haskell","FalsifyCBC2","DeleteInsert",["insert_2"],"solve",2105.30,0.00,100.00,0.0360
"bst-haskell","FalsifyCBC2","DeleteInsert",["delete_4"],"solve",168.30,0.00,100.00,0.0010
"bst-haskell","FalsifyCBC2","DeleteInsert",["delete_5"],"solve",1770.80,0.00,100.00,0.0434
"bst-haskell","FalsifyCBC2","InsertInsert",["insert_1"],"solve",205.60,0.00,100.00,0.0012
"bst-haskell","FalsifyCBC2","InsertInsert",["insert_2"],"solve",202.50,0.00,100.00,0.0012
"bst-haskell","FalsifyCBC2","InsertInsert",["insert_3"],"solve",1652.20,0.00,100.00,0.0543
"bst-haskell","FalsifyCBC2","InsertUnion",["insert_1"],"solve",89.40,0.00,100.00,0.0008
"bst-haskell","FalsifyCBC2","InsertUnion",["insert_2"],"solve",86.10,0.00,100.00,0.0010
"bst-haskell","FalsifyCBC2","InsertUnion",["insert_3"],"solve",3780.70,0.00,100.00,0.0517
"bst-haskell","FalsifyCBC2","InsertUnion",["union_6"],"solve",85.20,0.00,100.00,0.0008
"bst-haskell","FalsifyCBC2","InsertUnion",["union_7"],"solve",1169.30,0.00,100.00,0.0136
"bst-haskell","FalsifyCBC2","InsertUnion",["union_8"],"solve",4560.10,0.00,100.00,0.1160
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["insert_1"],"solve",84.10,0.00,100.00,0.0008
"bst-haskell","FalsifyCBC2","UnionDeleteInsert",["insert_2"],"solve",89.30,0.00,100.00,0.0019
