workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"bst-haskell","Quick","InsertPost",["insert_1"],"solve",3457.50,942.70,0.00,0.0252
"bst-haskell","Quick","InsertPost",["insert_2"],"solve",10212.20,3186.70,0.00,0.0493
"bst-haskell","Quick","InsertPost",["insert_3"],"solve",14892653.40,2189555.40,0.00,73.1290
"bst-haskell","Quick","InsertModel",["insert_1"],"solve",1.60,0.20,0.00,0.0010
"bst-haskell","Quick","InsertModel",["insert_2"],"solve",7.30,1.30,0.00,0.0010
"bst-haskell","Quick","InsertModel",["insert_3"],"solve",9102.30,1454.60,0.00,0.0428
"bst-haskell","Quick","DeleteInsert",["insert_1"],"solve",14174.60,1993.80,0.00,0.0678
"bst-haskell","Quick","DeleteInsert",["insert_2"],"solve",13133.70,26.90,0.00,0.0646
"bst-haskell","Quick","DeleteInsert",["delete_4"],"solve",0.00,0.20,0.00,0.0010
"bst-haskell","Quick","DeleteInsert",["delete_5"],"solve",12891.60,6363.70,0.00,0.0678
"bst-haskell","Quick","InsertInsert",["insert_1"],"solve",0.00,0.10,0.00,0.0008
"bst-haskell","Quick","InsertInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0009
"bst-haskell","Quick","InsertInsert",["insert_3"],"solve",2185.10,361.20,0.00,0.0128
"bst-haskell","Quick","InsertUnion",["insert_1"],"solve",3.20,4.00,0.00,0.0011
"bst-haskell","Quick","InsertUnion",["insert_2"],"solve",2.40,3.60,0.00,0.0010
"bst-haskell","Quick","InsertUnion",["insert_3"],"solve",9723.30,3705.40,0.00,0.1562
"bst-haskell","Quick","InsertUnion",["union_6"],"solve",5.80,0.40,0.00,0.0009
"bst-haskell","Quick","InsertUnion",["union_7"],"solve",49.00,106.80,0.00,0.0026
"bst-haskell","Quick","InsertUnion",["union_8"],"solve",48211.30,7212.20,0.00,0.7706
"bst-haskell","Quick","UnionDeleteInsert",["insert_1"],"solve",3.40,3.80,0.00,0.0009
"bst-haskell","Quick","UnionDeleteInsert",["insert_2"],"solve",9.60,3.60,0.00,0.0012
"bst-haskell","Quick","UnionDeleteInsert",["insert_3"],"solve",8148.60,8602.10,0.00,0.1505
"bst-haskell","Quick","UnionDeleteInsert",["delete_4"],"solve",4.80,3.40,0.00,0.0013
"bst-haskell","Quick","UnionDeleteInsert",["delete_5"],"solve",32002.80,42117.20,0.00,0.5453
"bst-haskell","Quick","UnionDeleteInsert",["union_6"],"solve",4.80,9.90,0.00,0.0011
"bst-haskell","Quick","UnionDeleteInsert",["union_7"],"solve",42.80,13.80,0.00,0.0026
"bst-haskell","Quick","UnionDeleteInsert",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Quick","InsertDelete",["insert_2"],"solve",11974.40,1299.20,0.00,0.0630
"bst-haskell","Quick","InsertDelete",["insert_3"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Quick","InsertDelete",["delete_4"],"solve",0.00,0.50,0.00,0.0008
"bst-haskell","Quick","DeleteModel",["delete_4"],"solve",9.20,1.80,0.00,0.0010
"bst-haskell","Quick","DeleteModel",["delete_5"],"solve",48032.10,14126.10,0.00,0.2196
"bst-haskell","Quick","DeletePost",["delete_4"],"solve",9130.80,2135.90,0.00,0.0449
"bst-haskell","Quick","DeletePost",["delete_5"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Quick","DeleteDelete",["delete_4"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Quick","DeleteDelete",["delete_5"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Quick","DeleteUnion",["delete_4"],"solve",40212.50,49795.70,0.00,0.6134
"bst-haskell","Quick","DeleteUnion",["delete_5"],"solve",76269.10,216082.40,0.00,1.2295
"bst-haskell","Quick","DeleteUnion",["union_6"],"solve",102106.50,28189.10,0.00,1.5845
"bst-haskell","Quick","DeleteUnion",["union_7"],"solve",338205.50,433981.10,0.00,5.1071
"bst-haskell","Quick","DeleteUnion",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Quick","UnionValid",["union_6"],"solve",44.30,45.10,0.00,0.0020
"bst-haskell","Quick","UnionValid",["union_7"],"solve",153.00,29.00,0.00,0.0046
"bst-haskell","Quick","UnionPost",["union_6"],"solve",9256.50,313.10,0.00,0.0496
"bst-haskell","Quick","UnionPost",["union_7"],"solve",9879.60,2926.00,0.00,0.0518
"bst-haskell","Quick","UnionPost",["union_8"],"solve",27942080.00,8119219.30,0.00,142.2597
"bst-haskell","Quick","UnionModel",["union_6"],"solve",43.70,73.10,0.00,0.0019
"bst-haskell","Quick","UnionModel",["union_7"],"solve",233.20,50.30,0.00,0.0056
"bst-haskell","Quick","UnionModel",["union_8"],"solve",193469.30,39554.40,0.00,2.9773
"bst-haskell","Quick","UnionUnionAssoc",["union_6"],"solve",127.80,497.30,0.00,0.0086
"bst-haskell","Quick","UnionUnionAssoc",["union_7"],"solve",117.40,179.40,0.00,0.0080
"bst-haskell","Quick","UnionUnionAssoc",["union_8"],"solve",231864.50,54992.40,0.00,11.7174
"bst-haskell","QuickCBC","InsertPost",["insert_1"],"solve",279.20,0.00,0.00,0.0030
"bst-haskell","QuickCBC","InsertPost",["insert_2"],"solve",1616.30,0.00,0.00,0.0068
"bst-haskell","QuickCBC","InsertPost",["insert_3"],"solve",511729.40,0.00,0.00,1.7652
"bst-haskell","QuickCBC","InsertModel",["insert_1"],"solve",0.30,0.00,0.00,0.0009
"bst-haskell","QuickCBC","InsertModel",["insert_2"],"solve",0.90,0.00,0.00,0.0010
"bst-haskell","QuickCBC","InsertModel",["insert_3"],"solve",242.50,0.00,0.00,0.0025
"bst-haskell","QuickCBC","DeleteInsert",["insert_1"],"solve",2016.20,0.00,0.00,0.0081
"bst-haskell","QuickCBC","DeleteInsert",["insert_2"],"solve",1729.00,0.00,0.00,0.0091
"bst-haskell","QuickCBC","DeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0009
"bst-haskell","QuickCBC","DeleteInsert",["delete_5"],"solve",2269.60,0.00,0.00,0.0114
"bst-haskell","QuickCBC","InsertInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0008
"bst-haskell","QuickCBC","InsertInsert",["insert_2"],"solve",0.70,0.00,0.00,0.0042
"bst-haskell","QuickCBC","InsertInsert",["insert_3"],"solve",1719.80,0.00,0.00,0.0117
"bst-haskell","QuickCBC","InsertUnion",["insert_1"],"solve",0.10,0.00,0.00,0.0009
"bst-haskell","QuickCBC","InsertUnion",["insert_2"],"solve",1.60,0.00,0.00,0.0011
"bst-haskell","QuickCBC","InsertUnion",["insert_3"],"solve",222.60,0.00,0.00,0.0037
"bst-haskell","QuickCBC","InsertUnion",["union_6"],"solve",1.20,0.00,0.00,0.0015
"bst-haskell","QuickCBC","InsertUnion",["union_7"],"solve",2.70,0.00,0.00,0.0022
"bst-haskell","QuickCBC","InsertUnion",["union_8"],"solve",494.20,0.00,0.00,0.0067
"bst-haskell","QuickCBC","UnionDeleteInsert",["insert_1"],"solve",0.60,0.00,0.00,0.0011
"bst-haskell","QuickCBC","UnionDeleteInsert",["insert_2"],"solve",1.20,0.00,0.00,0.0011
"bst-haskell","QuickCBC","UnionDeleteInsert",["insert_3"],"solve",208.70,0.00,0.00,0.0037
"bst-haskell","QuickCBC","UnionDeleteInsert",["delete_4"],"solve",0.20,0.00,0.00,0.0009
"bst-haskell","QuickCBC","UnionDeleteInsert",["delete_5"],"solve",191.00,0.00,0.00,0.0038
"bst-haskell","QuickCBC","UnionDeleteInsert",["union_6"],"solve",1.40,0.00,0.00,0.0010
"bst-haskell","QuickCBC","UnionDeleteInsert",["union_7"],"solve",0.90,0.00,0.00,0.0014
"bst-haskell","QuickCBC","UnionDeleteInsert",["union_8"],"solve",71698.00,0.00,0.00,0.6337
"bst-haskell","QuickCBC","InsertDelete",["insert_2"],"solve",2935.80,0.00,0.00,0.0137
"bst-haskell","QuickCBC","InsertDelete",["insert_3"],"solve",509860.20,0.00,0.00,2.1966
"bst-haskell","QuickCBC","InsertDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0009
"bst-haskell","QuickCBC","DeleteModel",["delete_4"],"solve",0.20,0.00,0.00,0.0012
"bst-haskell","QuickCBC","DeleteModel",["delete_5"],"solve",238.20,0.00,0.00,0.0024
"bst-haskell","QuickCBC","DeletePost",["delete_4"],"solve",173.70,0.00,0.00,0.0019
"bst-haskell","QuickCBC","DeletePost",["delete_5"],"solve",251867.40,0.00,0.00,0.8654
"bst-haskell","QuickCBC","DeleteDelete",["delete_4"],"solve",115280.40,0.00,0.00,0.3773
"bst-haskell","QuickCBC","DeleteDelete",["delete_5"],"solve",1082190.70,0.00,0.00,4.4858
"bst-haskell","QuickCBC","DeleteUnion",["delete_4"],"solve",419.50,0.00,0.00,0.0035
"bst-haskell","QuickCBC","DeleteUnion",["delete_5"],"solve",3662.20,0.00,0.00,0.0332
"bst-haskell","QuickCBC","DeleteUnion",["union_6"],"solve",292.40,0.00,0.00,0.0045
"bst-haskell","QuickCBC","DeleteUnion",["union_7"],"solve",413.80,0.00,0.00,0.0053
"bst-haskell","QuickCBC","DeleteUnion",["union_8"],"solve",20032.00,0.00,0.00,0.1870
"bst-haskell","QuickCBC","UnionValid",["union_6"],"solve",1.20,0.00,0.00,0.0009
"bst-haskell","QuickCBC","UnionValid",["union_7"],"solve",0.90,0.00,0.00,0.0012
"bst-haskell","QuickCBC","UnionPost",["union_6"],"solve",256.50,0.00,0.00,0.0025
"bst-haskell","QuickCBC","UnionPost",["union_7"],"solve",360.00,0.00,0.00,0.0034
"bst-haskell","QuickCBC","UnionPost",["union_8"],"solve",73842.00,0.00,0.00,0.2962
"bst-haskell","QuickCBC","UnionModel",["union_6"],"solve",0.80,0.00,0.00,0.0012
"bst-haskell","QuickCBC","UnionModel",["union_7"],"solve",0.70,0.00,0.00,0.0011
"bst-haskell","QuickCBC","UnionModel",["union_8"],"solve",27.50,0.00,0.00,0.0046
"bst-haskell","QuickCBC","UnionUnionAssoc",["union_6"],"solve",0.70,0.00,0.00,0.0010
"bst-haskell","QuickCBC","UnionUnionAssoc",["union_7"],"solve",0.90,0.00,0.00,0.0013
"bst-haskell","QuickCBC","UnionUnionAssoc",["union_8"],"solve",30.90,0.00,0.00,0.0139
"bst-haskell","QuickGbE","InsertPost",["insert_1"],"solve",8.40,0.00,0.00,0.0011
"bst-haskell","QuickGbE","InsertPost",["insert_2"],"solve",31.10,0.00,0.00,0.0011
"bst-haskell","QuickGbE","InsertPost",["insert_3"],"solve",144.30,0.00,0.00,0.0025
"bst-haskell","QuickGbE","InsertModel",["insert_1"],"solve",1.70,0.00,0.00,0.0009
"bst-haskell","QuickGbE","InsertModel",["insert_2"],"solve",2.20,0.00,0.00,0.0010
"bst-haskell","QuickGbE","InsertModel",["insert_3"],"solve",4.70,0.00,0.00,0.0008
"bst-haskell","QuickGbE","DeleteInsert",["insert_1"],"solve",50.50,0.00,0.00,0.0014
