workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"bst-haskell","Quick","DeleteInsert",["insert_1"],"solve",12789.10,2293.80,0.00,0.0569
"bst-haskell","Quick","DeleteInsert",["insert_2"],"solve",10918.00,2403.70,0.00,0.0494
"bst-haskell","Quick","DeleteInsert",["delete_4"],"solve",0.00,0.80,0.00,0.0009
"bst-haskell","Quick","DeleteInsert",["delete_5"],"solve",11282.70,1252.20,0.00,0.0607
"bst-haskell","Quick","InsertInsert",["insert_1"],"solve",0.00,0.90,0.00,0.0009
"bst-haskell","Quick","InsertInsert",["insert_2"],"solve",0.00,0.20,0.00,0.0008
"bst-haskell","Quick","InsertInsert",["insert_3"],"solve",1397.50,510.50,0.00,0.0076
"bst-haskell","Quick","InsertModel",["insert_1"],"solve",2.80,2.10,0.00,0.0008
"bst-haskell","Quick","InsertModel",["insert_2"],"solve",7.00,1.30,0.00,0.0008
"bst-haskell","Quick","InsertModel",["insert_3"],"solve",12364.00,2460.60,0.00,0.0540
"bst-haskell","Quick","InsertPost",["insert_1"],"solve",5632.40,683.00,0.00,0.0257
"bst-haskell","Quick","InsertPost",["insert_2"],"solve",7501.50,133.60,0.00,0.0338
"bst-haskell","Quick","InsertPost",["insert_3"],"solve",14702508.80,1874876.10,0.00,56.7383
"bst-haskell","Quick","InsertUnion",["insert_1"],"solve",6.50,4.10,0.00,0.0010
"bst-haskell","Quick","InsertUnion",["insert_2"],"solve",9.60,0.30,0.00,0.0009
"bst-haskell","Quick","InsertUnion",["insert_3"],"solve",11109.40,13862.40,0.00,0.1676
"bst-haskell","Quick","InsertUnion",["union_6"],"solve",7.60,0.10,0.00,0.0009
"bst-haskell","Quick","InsertUnion",["union_7"],"solve",54.10,8.10,0.00,0.0020
"bst-haskell","Quick","InsertUnion",["union_8"],"solve",64854.70,7583.60,0.00,1.0217
"bst-haskell","Quick","UnionDeleteInsert",["insert_1"],"solve",3.20,0.60,0.00,0.0009
"bst-haskell","Quick","UnionDeleteInsert",["insert_2"],"solve",10.50,25.10,0.00,0.0012
"bst-haskell","Quick","UnionDeleteInsert",["insert_3"],"solve",6659.60,2033.20,0.00,0.1067
"bst-haskell","Quick","UnionDeleteInsert",["delete_4"],"solve",3.20,2.40,0.00,0.0009
"bst-haskell","Quick","UnionDeleteInsert",["delete_5"],"solve",36647.40,10027.30,0.00,0.5491
"bst-haskell","Quick","UnionDeleteInsert",["union_6"],"solve",16.50,11.90,0.00,0.0010
"bst-haskell","Quick","UnionDeleteInsert",["union_7"],"solve",39.00,0.60,0.00,0.0015
"bst-haskell","Quick","UnionDeleteInsert",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Quick","InsertDelete",["insert_2"],"solve",23252.10,734.10,0.00,0.0950
"bst-haskell","Quick","InsertDelete",["insert_3"],"solve",14964910.10,1823544.10,0.00,62.6945
"bst-haskell","Quick","InsertDelete",["delete_4"],"solve",0.00,0.20,0.00,0.0008
"bst-haskell","Quick","DeleteModel",["delete_4"],"solve",8.30,1.00,0.00,0.0010
"bst-haskell","Quick","DeleteModel",["delete_5"],"solve",46468.90,19322.70,0.00,0.2381
"bst-haskell","Quick","DeletePost",["delete_4"],"solve",7024.70,1306.80,0.00,0.0356
"bst-haskell","Quick","DeletePost",["delete_5"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Quick","DeleteDelete",["delete_4"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Quick","DeleteDelete",["delete_5"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Quick","DeleteUnion",["delete_4"],"solve",39032.60,22234.70,0.00,0.5591
"bst-haskell","Quick","DeleteUnion",["delete_5"],"solve",77498.60,9993.50,0.00,1.1319
"bst-haskell","Quick","DeleteUnion",["union_6"],"solve",65492.80,19829.70,0.00,0.9690
"bst-haskell","Quick","DeleteUnion",["union_7"],"solve",136339.10,195708.00,0.00,1.9635
"bst-haskell","Quick","DeleteUnion",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Quick","UnionValid",["union_6"],"solve",77.10,30.10,0.00,0.0022
"bst-haskell","Quick","UnionValid",["union_7"],"solve",256.10,124.40,0.00,0.0063
"bst-haskell","Quick","UnionPost",["union_6"],"solve",15674.50,1356.40,0.00,0.0711
"bst-haskell","Quick","UnionPost",["union_7"],"solve",24198.30,19.60,0.00,0.1132
"bst-haskell","Quick","UnionPost",["union_8"],"solve",16423972.30,1559147.50,0.00,78.4839
"bst-haskell","Quick","UnionModel",["union_6"],"solve",28.90,75.30,0.00,0.0014
"bst-haskell","Quick","UnionModel",["union_7"],"solve",208.90,279.70,0.00,0.0044
"bst-haskell","Quick","UnionModel",["union_8"],"solve",145288.10,52368.70,0.00,2.2539
"bst-haskell","Quick","UnionUnionAssoc",["union_6"],"solve",143.50,11.60,0.00,0.0081
"bst-haskell","Quick","UnionUnionAssoc",["union_7"],"solve",154.50,422.20,0.00,0.0092
"bst-haskell","Quick","UnionUnionAssoc",["union_8"],"solve",200375.30,451018.40,0.00,10.1343
"bst-haskell","QuickCBC","DeleteInsert",["insert_1"],"solve",2812.70,0.00,0.00,0.0099
"bst-haskell","QuickCBC","DeleteInsert",["insert_2"],"solve",1818.00,0.00,0.00,0.0084
"bst-haskell","QuickCBC","DeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0008
"bst-haskell","QuickCBC","DeleteInsert",["delete_5"],"solve",1529.00,0.00,0.00,0.0078
"bst-haskell","QuickCBC","InsertInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0009
"bst-haskell","QuickCBC","InsertInsert",["insert_2"],"solve",0.80,0.00,0.00,0.0009
"bst-haskell","QuickCBC","InsertInsert",["insert_3"],"solve",1342.80,0.00,0.00,0.0074
"bst-haskell","QuickCBC","InsertModel",["insert_1"],"solve",0.30,0.00,0.00,0.0009
"bst-haskell","QuickCBC","InsertModel",["insert_2"],"solve",1.50,0.00,0.00,0.0009
"bst-haskell","QuickCBC","InsertModel",["insert_3"],"solve",200.30,0.00,0.00,0.0018
"bst-haskell","QuickCBC","InsertPost",["insert_1"],"solve",152.30,0.00,0.00,0.0014
"bst-haskell","QuickCBC","InsertPost",["insert_2"],"solve",1762.30,0.00,0.00,0.0065
"bst-haskell","QuickCBC","InsertPost",["insert_3"],"solve",608212.50,0.00,0.00,1.7249
"bst-haskell","QuickCBC","InsertUnion",["insert_1"],"solve",0.20,0.00,0.00,0.0008
"bst-haskell","QuickCBC","InsertUnion",["insert_2"],"solve",3.00,0.00,0.00,0.0009
"bst-haskell","QuickCBC","InsertUnion",["insert_3"],"solve",173.30,0.00,0.00,0.0025
"bst-haskell","QuickCBC","InsertUnion",["union_6"],"solve",1.60,0.00,0.00,0.0009
"bst-haskell","QuickCBC","InsertUnion",["union_7"],"solve",1.80,0.00,0.00,0.0008
"bst-haskell","QuickCBC","InsertUnion",["union_8"],"solve",501.40,0.00,0.00,0.0056
"bst-haskell","QuickCBC","UnionDeleteInsert",["insert_1"],"solve",0.70,0.00,0.00,0.0008
"bst-haskell","QuickCBC","UnionDeleteInsert",["insert_2"],"solve",0.30,0.00,0.00,0.0008
"bst-haskell","QuickCBC","UnionDeleteInsert",["insert_3"],"solve",182.60,0.00,0.00,0.0024
"bst-haskell","QuickCBC","UnionDeleteInsert",["delete_4"],"solve",0.30,0.00,0.00,0.0008
"bst-haskell","QuickCBC","UnionDeleteInsert",["delete_5"],"solve",164.60,0.00,0.00,0.0024
"bst-haskell","QuickCBC","UnionDeleteInsert",["union_6"],"solve",0.90,0.00,0.00,0.0008
"bst-haskell","QuickCBC","UnionDeleteInsert",["union_7"],"solve",1.50,0.00,0.00,0.0009
"bst-haskell","QuickCBC","UnionDeleteInsert",["union_8"],"solve",85468.90,0.00,0.00,0.9638
"bst-haskell","QuickCBC","InsertDelete",["insert_2"],"solve",3735.80,0.00,0.00,0.0215
"bst-haskell","QuickCBC","InsertDelete",["insert_3"],"solve",354868.10,0.00,0.00,1.4686
"bst-haskell","QuickCBC","InsertDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0008
"bst-haskell","QuickCBC","DeleteModel",["delete_4"],"solve",0.60,0.00,0.00,0.0008
"bst-haskell","QuickCBC","DeleteModel",["delete_5"],"solve",163.50,0.00,0.00,0.0018
"bst-haskell","QuickCBC","DeletePost",["delete_4"],"solve",167.40,0.00,0.00,0.0014
"bst-haskell","QuickCBC","DeletePost",["delete_5"],"solve",487892.90,0.00,0.00,1.4688
"bst-haskell","QuickCBC","DeleteDelete",["delete_4"],"solve",173486.80,0.00,0.00,0.5389
"bst-haskell","QuickCBC","DeleteDelete",["delete_5"],"solve",2454790.50,0.00,0.00,9.5138
"bst-haskell","QuickCBC","DeleteUnion",["delete_4"],"solve",486.90,0.00,0.00,0.0036
"bst-haskell","QuickCBC","DeleteUnion",["delete_5"],"solve",4202.50,0.00,0.00,0.0337
"bst-haskell","QuickCBC","DeleteUnion",["union_6"],"solve",138.40,0.00,0.00,0.0019
"bst-haskell","QuickCBC","DeleteUnion",["union_7"],"solve",278.80,0.00,0.00,0.0030
"bst-haskell","QuickCBC","DeleteUnion",["union_8"],"solve",44841.00,0.00,0.00,0.3818
"bst-haskell","QuickCBC","UnionValid",["union_6"],"solve",0.10,0.00,0.00,0.0009
"bst-haskell","QuickCBC","UnionValid",["union_7"],"solve",1.10,0.00,0.00,0.0009
"bst-haskell","QuickCBC","UnionPost",["union_6"],"solve",425.50,0.00,0.00,0.0024
"bst-haskell","QuickCBC","UnionPost",["union_7"],"solve",610.20,0.00,0.00,0.0033
"bst-haskell","QuickCBC","UnionPost",["union_8"],"solve",71089.20,0.00,0.00,0.2760
"bst-haskell","QuickCBC","UnionModel",["union_6"],"solve",1.30,0.00,0.00,0.0008
"bst-haskell","QuickCBC","UnionModel",["union_7"],"solve",1.20,0.00,0.00,0.0009
"bst-haskell","QuickCBC","UnionModel",["union_8"],"solve",35.80,0.00,0.00,0.0014
"bst-haskell","QuickCBC","UnionUnionAssoc",["union_6"],"solve",0.90,0.00,0.00,0.0008
"bst-haskell","QuickCBC","UnionUnionAssoc",["union_7"],"solve",1.30,0.00,0.00,0.0009
"bst-haskell","QuickCBC","UnionUnionAssoc",["union_8"],"solve",13.00,0.00,0.00,0.0011
"bst-haskell","QuickGbE","DeleteInsert",["insert_1"],"solve",20.10,0.00,0.00,0.0010
"bst-haskell","QuickGbE","DeleteInsert",["insert_2"],"solve",20.00,0.00,0.00,0.0009
"bst-haskell","QuickGbE","DeleteInsert",["delete_4"],"solve",1.40,0.00,0.00,0.0008
"bst-haskell","QuickGbE","DeleteInsert",["delete_5"],"solve",55.30,0.00,0.00,0.0016
"bst-haskell","QuickGbE","InsertInsert",["insert_1"],"solve",1.50,0.00,0.00,0.0009
"bst-haskell","QuickGbE","InsertInsert",["insert_2"],"solve",2.10,0.00,0.00,0.0008
"bst-haskell","QuickGbE","InsertInsert",["insert_3"],"solve",18.80,0.00,0.00,0.0010
"bst-haskell","QuickGbE","InsertModel",["insert_1"],"solve",1.70,0.00,0.00,0.0008
"bst-haskell","QuickGbE","InsertModel",["insert_2"],"solve",2.10,0.00,0.00,0.0008
"bst-haskell","QuickGbE","InsertModel",["insert_3"],"solve",4.60,0.00,0.00,0.0009
"bst-haskell","QuickGbE","InsertPost",["insert_1"],"solve",10.00,0.00,0.00,0.0011
"bst-haskell","QuickGbE","InsertPost",["insert_2"],"solve",17.90,0.00,0.00,0.0009
"bst-haskell","QuickGbE","InsertPost",["insert_3"],"solve",195.20,0.00,0.00,0.0026
"bst-haskell","QuickGbE","InsertUnion",["insert_1"],"solve",2.30,0.00,0.00,0.0008
"bst-haskell","QuickGbE","InsertUnion",["insert_2"],"solve",7.30,0.00,0.00,0.0008
"bst-haskell","QuickGbE","InsertUnion",["insert_3"],"solve",11.00,0.00,0.00,0.0010
"bst-haskell","QuickGbE","InsertUnion",["union_6"],"solve",2.80,0.00,0.00,0.0009
"bst-haskell","QuickGbE","InsertUnion",["union_7"],"solve",5.90,0.00,0.00,0.0009
"bst-haskell","QuickGbE","InsertUnion",["union_8"],"solve",14.10,0.00,0.00,0.0009
"bst-haskell","QuickGbE","UnionDeleteInsert",["insert_1"],"solve",1.60,0.00,0.00,0.0008
"bst-haskell","QuickGbE","UnionDeleteInsert",["insert_2"],"solve",2.60,0.00,0.00,0.0008
"bst-haskell","QuickGbE","UnionDeleteInsert",["insert_3"],"solve",8.60,0.00,0.00,0.0009
"bst-haskell","QuickGbE","UnionDeleteInsert",["delete_4"],"solve",1.70,0.00,0.00,0.0009
"bst-haskell","QuickGbE","UnionDeleteInsert",["delete_5"],"solve",10.30,0.00,0.00,0.0009
"bst-haskell","QuickGbE","UnionDeleteInsert",["union_6"],"solve",2.40,0.00,0.00,0.0009
"bst-haskell","QuickGbE","UnionDeleteInsert",["union_7"],"solve",4.40,0.00,0.00,0.0007
"bst-haskell","QuickGbE","UnionDeleteInsert",["union_8"],"solve",92.90,0.00,0.00,0.0032
"bst-haskell","QuickGbE","InsertDelete",["insert_2"],"solve",22.40,0.00,0.00,0.0009
"bst-haskell","QuickGbE","InsertDelete",["insert_3"],"solve",162.80,0.00,0.00,0.0029
"bst-haskell","QuickGbE","InsertDelete",["delete_4"],"solve",1.40,0.00,0.00,0.0008
"bst-haskell","QuickGbE","DeleteModel",["delete_4"],"solve",2.30,0.00,0.00,0.0008
"bst-haskell","QuickGbE","DeleteModel",["delete_5"],"solve",9.70,0.00,0.00,0.0009
"bst-haskell","QuickGbE","DeletePost",["delete_4"],"solve",7.40,0.00,0.00,0.0008
"bst-haskell","QuickGbE","DeletePost",["delete_5"],"solve",164.60,0.00,0.00,0.0022
"bst-haskell","QuickGbE","DeleteDelete",["delete_4"],"solve",144.70,0.00,0.00,0.0025
"bst-haskell","QuickGbE","DeleteDelete",["delete_5"],"solve",465.60,0.00,0.00,0.0067
"bst-haskell","QuickGbE","DeleteUnion",["delete_4"],"solve",7.30,0.00,0.00,0.0009
"bst-haskell","QuickGbE","DeleteUnion",["delete_5"],"solve",70.10,0.00,0.00,0.0025
"bst-haskell","QuickGbE","DeleteUnion",["union_6"],"solve",7.90,0.00,0.00,0.0009
"bst-haskell","QuickGbE","DeleteUnion",["union_7"],"solve",7.80,0.00,0.00,0.0008
"bst-haskell","QuickGbE","DeleteUnion",["union_8"],"solve",31.00,0.00,0.00,0.0013
"bst-haskell","QuickGbE","UnionValid",["union_6"],"solve",2.80,0.00,0.00,0.0008
"bst-haskell","QuickGbE","UnionValid",["union_7"],"solve",4.30,0.00,0.00,0.0008
"bst-haskell","QuickGbE","UnionPost",["union_6"],"solve",4.40,0.00,0.00,0.0009
"bst-haskell","QuickGbE","UnionPost",["union_7"],"solve",11.20,0.00,0.00,0.0009
"bst-haskell","QuickGbE","UnionPost",["union_8"],"solve",39.30,0.00,0.00,0.0012
"bst-haskell","QuickGbE","UnionModel",["union_6"],"solve",2.90,0.00,0.00,0.0009
"bst-haskell","QuickGbE","UnionModel",["union_7"],"solve",4.10,0.00,0.00,0.0008
"bst-haskell","QuickGbE","UnionModel",["union_8"],"solve",7.90,0.00,0.00,0.0009
"bst-haskell","QuickGbE","UnionUnionAssoc",["union_6"],"solve",3.70,0.00,0.00,0.0008
"bst-haskell","QuickGbE","UnionUnionAssoc",["union_7"],"solve",3.10,0.00,0.00,0.0010
"bst-haskell","QuickGbE","UnionUnionAssoc",["union_8"],"solve",7.50,0.00,0.00,0.0013
"bst-haskell","Hedgehog","DeleteInsert",["insert_1"],"solve",2066.20,2.00,0.00,0.3426
"bst-haskell","Hedgehog","DeleteInsert",["insert_2"],"solve",1250.70,114.90,0.00,0.2045
"bst-haskell","Hedgehog","DeleteInsert",["delete_4"],"solve",1.20,0.10,0.00,0.0009
"bst-haskell","Hedgehog","DeleteInsert",["delete_5"],"solve",2208.60,54.90,0.00,0.3703
"bst-haskell","Hedgehog","InsertInsert",["insert_1"],"solve",1.30,0.10,0.00,0.0012
"bst-haskell","Hedgehog","InsertInsert",["insert_2"],"solve",1.40,0.20,0.00,0.0011
"bst-haskell","Hedgehog","InsertInsert",["insert_3"],"solve",451.70,125.80,0.00,0.0799
"bst-haskell","Hedgehog","InsertModel",["insert_1"],"solve",5.00,0.20,0.00,0.0019
"bst-haskell","Hedgehog","InsertModel",["insert_2"],"solve",8.50,0.30,0.00,0.0022
"bst-haskell","Hedgehog","InsertModel",["insert_3"],"solve",1765.70,423.70,0.00,0.2865
"bst-haskell","Hedgehog","InsertPost",["insert_1"],"solve",2207.80,524.10,0.00,0.3713
"bst-haskell","Hedgehog","InsertPost",["insert_2"],"solve",2784.70,293.40,0.00,0.4618
"bst-haskell","Hedgehog","InsertPost",["insert_3"],"solve",337473.30,45194.20,0.00,56.1153
"bst-haskell","Hedgehog","InsertUnion",["insert_1"],"solve",3.50,7.80,0.00,0.0048
"bst-haskell","Hedgehog","InsertUnion",["insert_2"],"solve",7.20,4.50,0.00,0.0077
"bst-haskell","Hedgehog","InsertUnion",["insert_3"],"solve",2588.40,135.60,0.00,2.4057
"bst-haskell","Hedgehog","InsertUnion",["union_6"],"solve",6.80,5.00,0.00,0.0085
"bst-haskell","Hedgehog","InsertUnion",["union_7"],"solve",38.90,39.10,0.00,0.0389
"bst-haskell","Hedgehog","InsertUnion",["union_8"],"solve",8376.90,2691.40,0.00,7.9917
"bst-haskell","Hedgehog","UnionDeleteInsert",["insert_1"],"solve",3.10,1.40,0.00,0.0039
"bst-haskell","Hedgehog","UnionDeleteInsert",["insert_2"],"solve",16.00,14.10,0.00,0.0195
"bst-haskell","Hedgehog","UnionDeleteInsert",["insert_3"],"solve",2020.30,6054.10,0.00,1.8888
"bst-haskell","Hedgehog","UnionDeleteInsert",["delete_4"],"solve",6.20,6.40,0.00,0.0124
"bst-haskell","Hedgehog","UnionDeleteInsert",["delete_5"],"solve",11160.30,8597.20,0.00,10.2767
"bst-haskell","Hedgehog","UnionDeleteInsert",["union_6"],"solve",12.10,12.70,0.00,0.0118
"bst-haskell","Hedgehog","UnionDeleteInsert",["union_7"],"solve",32.90,18.40,0.00,0.0326
"bst-haskell","Hedgehog","UnionDeleteInsert",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Hedgehog","InsertDelete",["insert_2"],"solve",3315.30,354.00,0.00,0.5519
"bst-haskell","Hedgehog","InsertDelete",["insert_3"],"solve",239725.80,91388.00,0.00,39.9836
"bst-haskell","Hedgehog","InsertDelete",["delete_4"],"solve",1.50,0.10,0.00,0.0010
"bst-haskell","Hedgehog","DeleteModel",["delete_4"],"solve",7.70,2.20,0.00,0.0030
"bst-haskell","Hedgehog","DeleteModel",["delete_5"],"solve",19848.50,1595.60,0.00,3.1182
"bst-haskell","Hedgehog","DeletePost",["delete_4"],"solve",1679.70,402.70,0.00,0.2795
"bst-haskell","Hedgehog","DeletePost",["delete_5"],"solve",369799.40,96125.10,0.00,59.3592
"bst-haskell","Hedgehog","DeleteDelete",["delete_4"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Hedgehog","DeleteDelete",["delete_5"],"solve",600984.30,25325.50,0.00,96.3059
"bst-haskell","Hedgehog","DeleteUnion",["delete_4"],"solve",6870.90,5848.20,0.00,6.2576
"bst-haskell","Hedgehog","DeleteUnion",["delete_5"],"solve",14371.10,18764.80,0.00,12.9838
"bst-haskell","Hedgehog","DeleteUnion",["union_6"],"solve",2307.60,944.30,0.00,2.0708
"bst-haskell","Hedgehog","DeleteUnion",["union_7"],"solve",39924.80,41073.00,0.00,36.0425
"bst-haskell","Hedgehog","DeleteUnion",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","Hedgehog","UnionValid",["union_6"],"solve",31.30,10.90,0.00,0.0365
"bst-haskell","Hedgehog","UnionValid",["union_7"],"solve",103.40,297.20,0.00,0.1043
"bst-haskell","Hedgehog","UnionPost",["union_6"],"solve",1888.60,64.60,0.00,0.5376
"bst-haskell","Hedgehog","UnionPost",["union_7"],"solve",4513.10,1331.50,0.00,1.2727
"bst-haskell","Hedgehog","UnionPost",["union_8"],"solve",246986.50,7820.30,0.00,71.9771
"bst-haskell","Hedgehog","UnionModel",["union_6"],"solve",43.30,34.00,0.00,0.0406
"bst-haskell","Hedgehog","UnionModel",["union_7"],"solve",149.00,15.50,0.00,0.1407
"bst-haskell","Hedgehog","UnionModel",["union_8"],"solve",30929.30,3884.90,0.00,28.1918
"bst-haskell","Hedgehog","UnionUnionAssoc",["union_6"],"solve",192.30,1899.30,0.00,0.8014
"bst-haskell","Hedgehog","UnionUnionAssoc",["union_7"],"solve",206.20,763.00,0.00,0.8711
"bst-haskell","Hedgehog","UnionUnionAssoc",["union_8"],"solve",NaN,NaN,NaN,NaN
"bst-haskell","HedgehogCBC","DeleteInsert",["insert_1"],"solve",41.00,0.00,0.00,0.0028
"bst-haskell","HedgehogCBC","DeleteInsert",["insert_2"],"solve",362.30,0.00,0.00,0.0186
"bst-haskell","HedgehogCBC","DeleteInsert",["delete_4"],"solve",2.00,0.00,0.00,0.0009
"bst-haskell","HedgehogCBC","DeleteInsert",["delete_5"],"solve",680.40,0.00,0.00,0.0396
"bst-haskell","HedgehogCBC","InsertInsert",["insert_1"],"solve",2.00,0.00,0.00,0.0010
"bst-haskell","HedgehogCBC","InsertInsert",["insert_2"],"solve",2.50,0.00,0.00,0.0010
"bst-haskell","HedgehogCBC","InsertInsert",["insert_3"],"solve",320.10,0.00,0.00,0.0181
"bst-haskell","HedgehogCBC","InsertModel",["insert_1"],"solve",1.20,0.00,0.00,0.0009
"bst-haskell","HedgehogCBC","InsertModel",["insert_2"],"solve",2.60,0.00,0.00,0.0010
"bst-haskell","HedgehogCBC","InsertModel",["insert_3"],"solve",37.20,0.00,0.00,0.0027
"bst-haskell","HedgehogCBC","InsertPost",["insert_1"],"solve",19.10,0.00,0.00,0.0018
"bst-haskell","HedgehogCBC","InsertPost",["insert_2"],"solve",305.90,0.00,0.00,0.0160
"bst-haskell","HedgehogCBC","InsertPost",["insert_3"],"solve",3694.30,0.00,0.00,0.1756
"bst-haskell","HedgehogCBC","InsertUnion",["insert_1"],"solve",1.70,0.00,0.00,0.0013
"bst-haskell","HedgehogCBC","InsertUnion",["insert_2"],"solve",7.30,0.00,0.00,0.0014
"bst-haskell","HedgehogCBC","InsertUnion",["insert_3"],"solve",49.50,0.00,0.00,0.0053
"bst-haskell","HedgehogCBC","InsertUnion",["union_6"],"solve",3.10,0.00,0.00,0.0009
"bst-haskell","HedgehogCBC","InsertUnion",["union_7"],"solve",4.10,0.00,0.00,0.0011
"bst-haskell","HedgehogCBC","InsertUnion",["union_8"],"solve",114.30,0.00,0.00,0.0108
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["insert_1"],"solve",1.30,0.00,0.00,0.0009
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["insert_2"],"solve",2.50,0.00,0.00,0.0010
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["insert_3"],"solve",46.50,0.00,0.00,0.0048
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["delete_4"],"solve",2.30,0.00,0.00,0.0010
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["delete_5"],"solve",26.20,0.00,0.00,0.0030
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["union_6"],"solve",1.90,0.00,0.00,0.0010
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["union_7"],"solve",2.40,0.00,0.00,0.0011
"bst-haskell","HedgehogCBC","UnionDeleteInsert",["union_8"],"solve",1057.20,0.00,0.00,0.1038
"bst-haskell","HedgehogCBC","InsertDelete",["insert_2"],"solve",44.30,0.00,0.00,0.0033
"bst-haskell","HedgehogCBC","InsertDelete",["insert_3"],"solve",4043.10,0.00,0.00,0.1942
"bst-haskell","HedgehogCBC","InsertDelete",["delete_4"],"solve",2.00,0.00,0.00,0.0009
"bst-haskell","HedgehogCBC","DeleteModel",["delete_4"],"solve",2.60,0.00,0.00,0.0009
"bst-haskell","HedgehogCBC","DeleteModel",["delete_5"],"solve",18.70,0.00,0.00,0.0018
"bst-haskell","HedgehogCBC","DeletePost",["delete_4"],"solve",32.30,0.00,0.00,0.0025
"bst-haskell","HedgehogCBC","DeletePost",["delete_5"],"solve",4609.00,0.00,0.00,0.2158
"bst-haskell","HedgehogCBC","DeleteDelete",["delete_4"],"solve",1754.50,0.00,0.00,0.0950
"bst-haskell","HedgehogCBC","DeleteDelete",["delete_5"],"solve",21293.60,0.00,0.00,0.9618
"bst-haskell","HedgehogCBC","DeleteUnion",["delete_4"],"solve",53.70,0.00,0.00,0.0067
"bst-haskell","HedgehogCBC","DeleteUnion",["delete_5"],"solve",863.80,0.00,0.00,0.0744
"bst-haskell","HedgehogCBC","DeleteUnion",["union_6"],"solve",3.20,0.00,0.00,0.0010
"bst-haskell","HedgehogCBC","DeleteUnion",["union_7"],"solve",105.60,0.00,0.00,0.0108
"bst-haskell","HedgehogCBC","DeleteUnion",["union_8"],"solve",772.10,0.00,0.00,0.0770
"bst-haskell","HedgehogCBC","UnionValid",["union_6"],"solve",1.90,0.00,0.00,0.0009
"bst-haskell","HedgehogCBC","UnionValid",["union_7"],"solve",2.90,0.00,0.00,0.0009
"bst-haskell","HedgehogCBC","UnionPost",["union_6"],"solve",62.60,0.00,0.00,0.0058
"bst-haskell","HedgehogCBC","UnionPost",["union_7"],"solve",97.10,0.00,0.00,0.0101
"bst-haskell","HedgehogCBC","UnionPost",["union_8"],"solve",1573.70,0.00,0.00,0.1289
"bst-haskell","HedgehogCBC","UnionModel",["union_6"],"solve",2.00,0.00,0.00,0.0009
"bst-haskell","HedgehogCBC","UnionModel",["union_7"],"solve",3.50,0.00,0.00,0.0010
"bst-haskell","HedgehogCBC","UnionModel",["union_8"],"solve",4.20,0.00,0.00,0.0012
